Unit_Id,Is_Unit_Ambiguous,Is_Unit_State_Finalized,Trusted_Judgements,Last_Judgement_Date,Judgement_Remarks,Patient_Relation_Type,Percent_Patient_Relation_Type,Chemical_Id,Chemical_Name,Disease_Id,Disease_Name,Form_Sentence,Sentence_Id,Relation_Pair_Id,Patient_Relation_Type_Verification,Patient_Relation_Type_Verification_Reason
770957235,false,true,5,2015-08-14T22:02:00,,No Relation,1,D005641,tegafur,D064420,toxicity,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_D005641_D064420,,
770957236,false,true,5,2015-08-14T23:50:00,No toxicity is actaully claimed.,No Relation,0.7952,C104201,"5-chloro-2,4-dihydroxypyridine",D064420,toxicity,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_C104201_D064420,,
770957237,false,true,5,2015-08-15T01:15:00,,No Relation,0.602,C489337,potassium oxonate,D064420,toxicity,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_C489337_D064420,,
770957238,false,true,5,2015-08-14T20:57:00,,No Relation,1,D005472,5-FU/5-fluorouracil,D064420,toxicity,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_D005472_D064420,,
770957239,false,true,5,2015-08-14T21:03:00,,No Relation,1,D005472,5-FU/5-fluorouracil,D015179,colorectal carcinoma,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_D005472_D015179,,
770957240,false,true,5,2015-08-14T23:48:00,Used as possible treatment.,No Relation,1,C104201,"5-chloro-2,4-dihydroxypyridine",D015179,colorectal carcinoma,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_C104201_D015179,,
770957241,false,true,5,2015-08-15T02:14:00,,No Relation,1,C489337,potassium oxonate,D015179,colorectal carcinoma,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_C489337_D015179,,
770957242,false,true,5,2015-08-15T00:04:00,,No Relation,0.6111,D005641,tegafur,D015179,colorectal carcinoma,"This study set out to evaluate, in patients with metastatic colorectal carcinoma, the efficacy and toxicity of S-1, which contains tegafur, 5-chloro-2,4-dihydroxypyridine (CDHP) and potassium oxonate, based on a biochemical modulation of 5-fluorouracil (5-FU) targeted at inhibition of dihydropyrimidine dehydrogenase (DPD).",10901361_2,10901361_D005641_D015179,,
770957243,false,true,5,2015-08-15T00:15:00,,No Relation,1,D002955,leucovorin,D064420,toxicity,None of the 53 patients treated as outpatients required hospitalization due to adverse reactions: These results suggest that S-1 achieves similar responses to those of infusional 5-FU plus leucovorin and shows the potential of another biochemical modulation with easily manageable toxicity.,10901361_11,10901361_D002955_D064420,,
770957244,false,true,5,2015-08-14T20:53:00,,No Relation,0.7979,D005472,5-FU,D064420,toxicity,None of the 53 patients treated as outpatients required hospitalization due to adverse reactions: These results suggest that S-1 achieves similar responses to those of infusional 5-FU plus leucovorin and shows the potential of another biochemical modulation with easily manageable toxicity.,10901361_11,10901361_D005472_D064420,,
770957245,false,true,5,2015-08-15T00:20:00,,No Relation,1,D010862,pilocarpine,D009798,ocular hypertension,"The additive intraocular pressure-lowering effect of latanoprost 0.005% daily once and pilocarpine 2% t.i.d. in patients with open-angle glaucoma or ocular hypertension. a 6-month, randomized, multicenter study.",10901475_0,10901475_D010862_D009798,,
770957246,false,true,5,2015-08-15T02:02:00,,No Relation,1,D010862,pilocarpine,D005902,open-angle glaucoma,"The additive intraocular pressure-lowering effect of latanoprost 0.005% daily once and pilocarpine 2% t.i.d. in patients with open-angle glaucoma or ocular hypertension. a 6-month, randomized, multicenter study.",10901475_0,10901475_D010862_D005902,,
770957247,false,true,5,2015-08-15T00:45:00,,No Relation,1,D010862,pilocarpine,D009798,ocular hypertension,To compare the additional intraocular pressure-lowering effect of latanoprost 0.005% administered once daily with that of pilocarpine 2% administered three times daily in patients with primary open-angle glaucoma or ocular hypertension currently on monotherapy with timolol 0.5% twice daily.,10901475_2,10901475_D010862_D009798,,
770957248,false,true,5,2015-08-14T23:51:00,,No Relation,1,D013999,timolol,D005902,open-angle glaucoma,To compare the additional intraocular pressure-lowering effect of latanoprost 0.005% administered once daily with that of pilocarpine 2% administered three times daily in patients with primary open-angle glaucoma or ocular hypertension currently on monotherapy with timolol 0.5% twice daily.,10901475_2,10901475_D013999_D005902,,
770957249,false,true,5,2015-08-15T00:11:00,,No Relation,1,D013999,timolol,D009798,ocular hypertension,To compare the additional intraocular pressure-lowering effect of latanoprost 0.005% administered once daily with that of pilocarpine 2% administered three times daily in patients with primary open-angle glaucoma or ocular hypertension currently on monotherapy with timolol 0.5% twice daily.,10901475_2,10901475_D013999_D009798,,
770957250,false,true,5,2015-08-14T23:10:00,,No Relation,1,D010862,pilocarpine,D005902,open-angle glaucoma,To compare the additional intraocular pressure-lowering effect of latanoprost 0.005% administered once daily with that of pilocarpine 2% administered three times daily in patients with primary open-angle glaucoma or ocular hypertension currently on monotherapy with timolol 0.5% twice daily.,10901475_2,10901475_D010862_D005902,,
770957251,false,true,5,2015-08-15T02:08:00,,No Relation,1,C031356,OH,C562750,POAG,"In a 6-month, multicenter, randomized, open-label study 242 patients with POAG or OH whose IOP was not controlled with timolol 0.5% b.i.d. were enrolled.",10901475_3,10901475_C031356_C562750,,
770957252,false,true,5,2015-08-15T00:13:00,,No Relation,1,D013999,timolol,C562750,POAG,"In a 6-month, multicenter, randomized, open-label study 242 patients with POAG or OH whose IOP was not controlled with timolol 0.5% b.i.d. were enrolled.",10901475_3,10901475_D013999_C562750,,
770957253,false,true,5,2015-08-15T01:29:00,,No Relation,0.827,C012629,formoterol fumarate,D013224,asthmatic,Bronchodilatation effects of dry powder formoterol fumarate in asthmatic patients.,10904569_0,10904569_C012629_D013224,,
770957254,false,true,5,2015-08-14T23:26:00,,No Relation,1,C012629,formoterol fumarate,D013224,asthmatic,Ten asthmatic patients were enrolled in our study of the effects of dry powder formoterol fumarate.,10904569_1,10904569_C012629_D013224,,
770957255,false,true,5,2015-08-15T01:52:00,,No Relation,0.7914,D011241,Prednisone,D020773,daily headache,Prednisone as initial treatment of analgesic-induced daily headache.,10961766_0,10961766_D011241_D020773,,
770957256,false,true,5,2015-08-14T21:56:00,,No Relation,0.808,D011241,prednisone,D020773,daily headache,This study aimed to analyse the possibility of using a short course of oral prednisone for detoxifying patients with chronic daily headache due to medication overuse in an out-patient setting.,10961766_2,10961766_D011241_D020773,,
770957257,false,true,5,2015-08-14T20:53:00,,No Relation,1,D011241,prednisone,D006261,rebound headaches,"This study demonstrates that it is possible to detoxify patients suffering from rebound headaches, using oral prednisone during the first days of withdrawal, in an out-patient setting.",10961766_10,10961766_D011241_D006261,,
770957258,false,true,5,2015-08-15T01:49:00,,No Relation,1,D017963,Azithromycin,D001991,bronchitis,"Azithromycin versus pivampicillin in the treatment of acute exacerbations of chronic bronchitis: a single-blind, double-dummy, multicentre study.",10983860_0,10983860_D017963_D001991,,
770957259,false,true,5,2015-08-14T20:51:00,,No Relation,1,D010917,pivampicillin,D001991,bronchitis,"Azithromycin versus pivampicillin in the treatment of acute exacerbations of chronic bronchitis: a single-blind, double-dummy, multicentre study.",10983860_0,10983860_D010917_D001991,,
770957260,false,true,5,2015-08-15T01:59:00,,No Relation,1,D017963,azithromycin,D001991,bronchitis,"This single-blind, double-dummy, multicentre study compared oral azithromycin, administered as tablets, 500 mg once daily for 3 days, versus oral pivampicillin, 700 mg twice daily for 10 days, in adults with acute exacerbations of chronic bronchitis (not needing parenteral antibiotic therapy, hospitalization or oxygen support).",10983860_1,10983860_D017963_D001991,,
770957261,false,true,5,2015-08-15T01:29:00,,No Relation,0.7956,D010917,pivampicillin,D001991,bronchitis,"This single-blind, double-dummy, multicentre study compared oral azithromycin, administered as tablets, 500 mg once daily for 3 days, versus oral pivampicillin, 700 mg twice daily for 10 days, in adults with acute exacerbations of chronic bronchitis (not needing parenteral antibiotic therapy, hospitalization or oxygen support).",10983860_1,10983860_D010917_D001991,,
770957262,false,true,5,2015-08-15T01:49:00,,No Relation,0.8068,D010100,oxygen,D001991,bronchitis,"This single-blind, double-dummy, multicentre study compared oral azithromycin, administered as tablets, 500 mg once daily for 3 days, versus oral pivampicillin, 700 mg twice daily for 10 days, in adults with acute exacerbations of chronic bronchitis (not needing parenteral antibiotic therapy, hospitalization or oxygen support).",10983860_1,10983860_D010100_D001991,,
770957263,false,true,5,2015-08-15T00:03:00,,No Relation,1,D017963,azithromycin,D001991,bronchitis,"This oral azithromycin regime is an effective treatment for acute exacerbations of chronic bronchitis, similar in efficacy to the longer pivampicillin regime and may offer superior patient compliance.",10983860_6,10983860_D017963_D001991,,
770957264,false,true,5,2015-08-14T20:58:00,,No Relation,1,D010917,pivampicillin,D001991,bronchitis,"This oral azithromycin regime is an effective treatment for acute exacerbations of chronic bronchitis, similar in efficacy to the longer pivampicillin regime and may offer superior patient compliance.",10983860_6,10983860_D010917_D001991,,
770957265,false,true,5,2015-08-14T20:57:00,,Direct,0.5991,D008727,methotrexate,D015212,IBD,"There were four cases of NHL in our IBD cohort (SIR 31.2; 95% CI 2.0-85; p=0.0001), all of whom had received immunosuppressive therapy: azathioprine (n=2), methotrexate (n=1), and methotrexate and cyclosporin (n=1).",10986211_6,10986211_D008727_D015212,,
770957266,false,true,5,2015-08-14T22:24:00,,No Relation,0.5774,D016572,cyclosporin,D008228,NHL,"There were four cases of NHL in our IBD cohort (SIR 31.2; 95% CI 2.0-85; p=0.0001), all of whom had received immunosuppressive therapy: azathioprine (n=2), methotrexate (n=1), and methotrexate and cyclosporin (n=1).",10986211_6,10986211_D016572_D008228,,
770957267,false,true,5,2015-08-15T02:57:00,,No Relation,0.784,D001379,azathioprine,D008228,NHL,"There were four cases of NHL in our IBD cohort (SIR 31.2; 95% CI 2.0-85; p=0.0001), all of whom had received immunosuppressive therapy: azathioprine (n=2), methotrexate (n=1), and methotrexate and cyclosporin (n=1).",10986211_6,10986211_D001379_D008228,,
770957268,false,true,5,2015-08-15T01:54:00,,No Relation,0.5976,D008727,methotrexate,D008228,NHL,"There were four cases of NHL in our IBD cohort (SIR 31.2; 95% CI 2.0-85; p=0.0001), all of whom had received immunosuppressive therapy: azathioprine (n=2), methotrexate (n=1), and methotrexate and cyclosporin (n=1).",10986211_6,10986211_D008727_D008228,,
770957269,false,true,5,2015-08-14T21:06:00,,Direct,0.6236,D001379,azathioprine,D015212,IBD,"There were four cases of NHL in our IBD cohort (SIR 31.2; 95% CI 2.0-85; p=0.0001), all of whom had received immunosuppressive therapy: azathioprine (n=2), methotrexate (n=1), and methotrexate and cyclosporin (n=1).",10986211_6,10986211_D001379_D015212,,
770957270,false,true,5,2015-08-15T01:45:00,,No Relation,0.8062,D016572,cyclosporin,D015212,IBD,"There were four cases of NHL in our IBD cohort (SIR 31.2; 95% CI 2.0-85; p=0.0001), all of whom had received immunosuppressive therapy: azathioprine (n=2), methotrexate (n=1), and methotrexate and cyclosporin (n=1).",10986211_6,10986211_D016572_D015212,,
770957271,false,true,5,2015-08-15T00:22:00,,No Relation,1,C085665,Zaleplon,D007319,insomnia,Zaleplon - a review of a novel sedative hypnotic used in the treatment of insomnia.,11060714_0,11060714_C085665_D007319,,
